# Constructed from biom file
#OTU ID	SRR12545290	SRR12545291	SRR12545292	SRR12545293	SRR12545294	SRR12545295	SRR12545296	SRR12545297	SRR12545298	SRR12545299	SRR12545300	SRR12545301	SRR12545302	SRR12545303	SRR12545304	SRR12545305	SRR12545306	SRR12545307	SRR12545308	SRR12545309	SRR12545310	SRR12545311	SRR12545312	SRR12545313	SRR12545314	SRR12545315	SRR12545316	SRR12545317	SRR12545318	SRR12545319	SRR12545320	SRR12545321	SRR12545322	SRR12545323	SRR12545324	SRR12545325	SRR12545326	SRR12545327	SRR12545328	SRR12545329	SRR12545330	SRR12545386	SRR12545387	SRR12545388	SRR12545389	SRR12545390	SRR12545391	SRR12545392	SRR12545393	SRR12545394	SRR12545395	SRR12545396	SRR12545397	SRR12545398	SRR12545399	SRR12545400	SRR12545401	SRR12545402	SRR12545403	SRR12545404	SRR12545405	SRR12545406	SRR12545407	SRR12545408	SRR12618555	SRR12618556	SRR12618557	SRR12618558	SRR12618559	SRR12618560	SRR12618561	SRR12618562	SRR12618563	SRR12618564	SRR12618565	SRR12618566	SRR12618567	SRR12618568	SRR12618569	SRR12618570
21b39c77f3e054a6483c9dd2d49e43da	0.0	0.0	760.0	147.0	350.0	441.0	42.0	3886.0	132.0	526.0	337.0	0.0	188.0	222.0	168.0	2405.0	3472.0	1713.0	1381.0	1582.0	5617.0	1566.0	857.0	518.0	1201.0	2137.0	949.0	385.0	233.0	2291.0	1189.0	2185.0	840.0	0.0	0.0	1402.0	523.0	1131.0	326.0	47.0	90.0	360.0	292.0	450.0	1426.0	27.0	167.0	361.0	395.0	249.0	199.0	396.0	142.0	233.0	412.0	23.0	279.0	150.0	63.0	62.0	409.0	219.0	757.0	97.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9c3ab0350f214d79a07713e8a32d4633	0.0	0.0	0.0	0.0	0.0	299.0	0.0	88.0	3155.0	27.0	0.0	411.0	337.0	0.0	200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	259.0	904.0	34.0	481.0	0.0	18023.0	0.0	5518.0	1694.0	453.0	82.0	3557.0	452.0	837.0	3120.0	843.0	996.0	55.0	0.0	730.0	866.0	0.0	847.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	87.0	0.0	0.0	0.0
1864ddb72e6700662ed6e84148dae381	0.0	0.0	544.0	243.0	504.0	334.0	154.0	3444.0	117.0	310.0	205.0	27.0	97.0	138.0	107.0	1489.0	2032.0	1549.0	736.0	1017.0	4063.0	930.0	436.0	255.0	621.0	1304.0	630.0	245.0	239.0	1511.0	694.0	1456.0	500.0	0.0	0.0	1086.0	456.0	1014.0	533.0	68.0	151.0	387.0	238.0	424.0	7631.0	65.0	117.0	338.0	308.0	350.0	188.0	265.0	118.0	242.0	387.0	0.0	255.0	134.0	75.0	95.0	409.0	173.0	441.0	81.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a2b94cbd33ee72670cd5d6b0b9f93e7f	0.0	0.0	0.0	0.0	0.0	275.0	0.0	53.0	2985.0	0.0	0.0	394.0	333.0	0.0	175.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	193.0	897.0	89.0	471.0	18.0	15797.0	0.0	4970.0	1578.0	377.0	75.0	3376.0	381.0	687.0	2889.0	741.0	862.0	59.0	0.0	682.0	932.0	0.0	773.0	0.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	92.0	0.0	0.0	0.0
ef49ff68fb37ef83f5b0a255d9ef238a	0.0	0.0	0.0	0.0	0.0	181.0	13.0	38.0	48.0	179.0	70.0	0.0	106.0	82.0	48.0	60.0	85.0	0.0	61.0	1591.0	0.0	847.0	0.0	0.0	0.0	871.0	225.0	175.0	0.0	94.0	0.0	265.0	121.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	2641.0	2075.0	4169.0	52.0	0.0	104.0	88.0	2154.0	2616.0	1928.0	126.0	1266.0	2499.0	3163.0	205.0	2208.0	1148.0	792.0	968.0	3097.0	1468.0	190.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1893c4ad2155397e546bdc4215cfd139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21990.0	13684.0	0.0	0.0	0.0	0.0	0.0	133.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ff7e810e4846f8d4fd15c62f0d32f4e9	0.0	68.0	0.0	245.0	0.0	0.0	569.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1371.0	0.0	0.0	914.0	0.0	0.0	0.0	12514.0	15193.0	0.0	0.0	617.0	0.0	0.0	0.0	54.0	0.0	0.0	0.0	0.0	58.0	210.0	0.0	0.0	0.0	700.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0d7daac61ef227ae0fa899994832ba73	0.0	0.0	0.0	4.0	0.0	155.0	0.0	49.0	3795.0	0.0	0.0	181.0	656.0	0.0	103.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88.0	0.0	0.0	0.0	0.0	139.0	454.0	47.0	378.0	0.0	10779.0	0.0	2732.0	1339.0	215.0	102.0	2411.0	396.0	432.0	2437.0	449.0	484.0	75.0	0.0	655.0	454.0	21.0	1332.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4d7d75d3e53001b16ec00c0d61f435e2	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.0	63.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	8639.0	0.0	0.0	0.0	0.0	0.0	17002.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	13.0	0.0	0.0	0.0	54.0	0.0	105.0	994.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.0	0.0	0.0	379.0	0.0	0.0
f1bd999755eec4d9da3ad569ed2c919e	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17980.0	8583.0	0.0	0.0	5.0	0.0	0.0	93.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68782e82588f15d25d1cb036ff9a52a7	0.0	0.0	381.0	884.0	1596.0	339.0	953.0	42.0	555.0	628.0	690.0	37.0	736.0	439.0	389.0	902.0	896.0	242.0	433.0	547.0	0.0	396.0	297.0	287.0	375.0	908.0	639.0	230.0	312.0	721.0	399.0	1373.0	484.0	0.0	0.0	542.0	654.0	301.0	1253.0	173.0	607.0	163.0	523.0	47.0	88.0	164.0	362.0	628.0	257.0	127.0	164.0	660.0	20.0	87.0	87.0	35.0	177.0	55.0	30.0	135.0	107.0	107.0	1017.0	391.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c91ae24ae97ee948ff77be990a20dfb2	0.0	57.0	0.0	206.0	0.0	0.0	492.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1124.0	0.0	0.0	663.0	0.0	0.0	0.0	9184.0	11395.0	17.0	0.0	480.0	62.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	166.0	0.0	0.0	51.0	532.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3876ebb35194b2687c14067d12e12c2a	0.0	0.0	0.0	0.0	0.0	0.0	52.0	0.0	0.0	53.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	112.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	108.0	4360.0	2652.0	4249.0	1613.0	2515.0	1790.0	264.0	43.0	0.0	1740.0	306.0	71.0	2913.0	1247.0
5eb3a2cf3193e15ff578319de6eab0ff	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	124.0	44.0	70.0	0.0	0.0	182.0	156.0	26.0	28.0	73.0	0.0	565.0	0.0	375.0	74.0	0.0	0.0	389.0	152.0	136.0	35.0	0.0	0.0	89.0	42.0	0.0	0.0	74.0	29.0	91.0	0.0	0.0	0.0	477.0	571.0	429.0	0.0	0.0	0.0	44.0	656.0	530.0	454.0	97.0	215.0	498.0	751.0	115.0	407.0	165.0	187.0	423.0	450.0	520.0	148.0	0.0	0.0	0.0	2215.0	1288.0	2641.0	1044.0	1619.0	852.0	0.0	0.0	0.0	961.0	60.0	0.0	1555.0	634.0
